date,chemical,bnf_code,ods_code,gss_code,name,items,quantity,actual_cost,total_list_size
2020-07-01,Apixaban,0208020Z0,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,2116,111223,98233.42,350711
2020-07-01,Apixaban,0208020Z0,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,1769,98409,86907.4,156533
2020-07-01,Apixaban,0208020Z0,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,2664,141740,125213.86,125470
2020-07-01,Apixaban,0208020Z0,01W,E38000174,NHS Greater Manchester ICB - 01W,3895,214467,189453.21,316680
2020-07-01,Apixaban,0208020Z0,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,3222,185087,163471.14,198553
2020-07-01,Apixaban,0208020Z0,01Y,E38000263,NHS Greater Manchester ICB - 01Y,1722,100734,88972.19,218027
2020-07-01,Apixaban,0208020Z0,02A,E38000187,NHS Greater Manchester ICB - 02A,3569,158856,140423.82,243199
2020-07-01,Apixaban,0208020Z0,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,2758,173810,153462.13,220555
2020-07-01,Apixaban,0208020Z0,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,1701,95320,84196.14,113752
2020-07-01,Apixaban,0208020Z0,02H,E38000205,NHS Greater Manchester ICB - 02H,3096,200820,177315.08,333248
2020-07-01,Apixaban,0208020Z0,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,2310,115493,102016.79,179172
2020-07-01,Apixaban,0208020Z0,02P,E38000006,NHS South Yorkshire ICB - 02P,5840,237473,209928.61,263868
2020-07-01,Apixaban,0208020Z0,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,2402,124941,110345.1,119415
2020-07-01,Apixaban,0208020Z0,02T,E38000025,NHS West Yorkshire ICB - 02T,3127,134701,119088.31,221984
2020-07-01,Apixaban,0208020Z0,02X,E38000044,NHS South Yorkshire ICB - 02X,5319,294792,260322.76,325609
2020-07-01,Apixaban,0208020Z0,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,4546,244826,216171.04,306930
2020-07-01,Apixaban,0208020Z0,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,4658,208507,184226.39,302907
2020-07-01,Apixaban,0208020Z0,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,1685,82002,72437.5,170356
2020-07-01,Apixaban,0208020Z0,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,1964,99223,87611.72,181711
2020-07-01,Apixaban,0208020Z0,03L,E38000141,NHS South Yorkshire ICB - 03L,4326,240181,212085.73,264735
2020-07-01,Apixaban,0208020Z0,03N,E38000146,NHS South Yorkshire ICB - 03N,7441,338230,298926.08,612952
2020-07-01,Apixaban,0208020Z0,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,4668,256453,226449.29,363422
2020-07-01,Apixaban,0208020Z0,03R,E38000190,NHS West Yorkshire ICB - 03R,4565,271863,240054.81,382694
2020-07-01,Apixaban,0208020Z0,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",3170,176082,155492.89,340750
2020-07-01,Apixaban,0208020Z0,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",2008,110756,97807.68,421317
2020-07-01,Apixaban,0208020Z0,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",3529,185776,164071.76,400903
2020-07-01,Apixaban,0208020Z0,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,1633,96880,85571.03,134896
2020-07-01,Apixaban,0208020Z0,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,2230,125213,110570.67,145532
2020-07-01,Apixaban,0208020Z0,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,3883,228784,201997.18,217589
2020-07-01,Apixaban,0208020Z0,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,3323,174961,155889.79,214972
2020-07-01,Apixaban,0208020Z0,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,2496,146275,129162.59,150127
2020-07-01,Apixaban,0208020Z0,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,4265,249545,220359.38,296113
2020-07-01,Apixaban,0208020Z0,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,6700,343740,303985.2,987900
2020-07-01,Apixaban,0208020Z0,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,8587,395040,349020.38,610297
2020-07-01,Apixaban,0208020Z0,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,4909,270809,239128.98,413779
2020-07-01,Apixaban,0208020Z0,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,6039,286839,253559.46,660685
2020-07-01,Apixaban,0208020Z0,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,4150,216772,191412.66,397870
2020-07-01,Apixaban,0208020Z0,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,6033,323827,285931.69,359634
2020-07-01,Apixaban,0208020Z0,07G,E38000185,NHS Mid and South Essex ICB - 07G,1661,93408,82473.32,181928
2020-07-01,Apixaban,0208020Z0,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,3077,157324,138952.46,319880
2020-07-01,Apixaban,0208020Z0,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,2858,151259,133547.78,257530
2020-07-01,Apixaban,0208020Z0,09D,E38000021,NHS Sussex ICB - 09D,1771,77639,68649.91,325027
2020-07-01,Apixaban,0208020Z0,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",13075,673156,594662.79,773409
2020-07-01,Apixaban,0208020Z0,10R,E38000137,NHS Hampshire and Isle of Wight ICB - 10R,2419,142065,125545.61,231769
2020-07-01,Apixaban,0208020Z0,11J,E38000045,NHS Dorset ICB - 11J,11702,733645,647741.27,808048
2020-07-01,Apixaban,0208020Z0,11M,E38000062,NHS Gloucestershire ICB - 11M,4562,205432,181549.61,660830
2020-07-01,Apixaban,0208020Z0,11N,E38000089,NHS Cornwall and the Isles of Scilly ICB - 11N,5666,301171,265938.82,586093
2020-07-01,Apixaban,0208020Z0,11X,E38000150,NHS Somerset ICB - 11X,6955,451125,398297.66,584122
2020-07-01,Apixaban,0208020Z0,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,4576,282263,249252.67,338051
2020-07-01,Apixaban,0208020Z0,13T,E38000212,NHS North East and North Cumbria ICB - 13T,6027,228125,201774.76,531733
2020-07-01,Apixaban,0208020Z0,14L,E38000217,NHS Greater Manchester ICB - 14L,4580,226209,199856.41,672079
2020-07-01,Apixaban,0208020Z0,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",4947,306721,270857.12,570713
2020-07-01,Apixaban,0208020Z0,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",5632,329661,291123.48,556177
2020-07-01,Apixaban,0208020Z0,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",11631,624760,552069.7,1038089
2020-07-01,Apixaban,0208020Z0,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,12821,833616,736126.91,1549509
2020-07-01,Apixaban,0208020Z0,15F,E38000225,NHS West Yorkshire ICB - 15F,7056,357320,315715.05,893649
2020-07-01,Apixaban,0208020Z0,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,6620,431794,381301.18,1095300
2020-07-01,Apixaban,0208020Z0,15N,E38000230,NHS Devon ICB - 15N,12823,717000,633285.01,1246531
2020-07-01,Apixaban,0208020Z0,16C,E38000247,NHS North East and North Cumbria ICB - 16C,9851,496168,438332.35,708356
2020-07-01,Apixaban,0208020Z0,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,10624,640670,565799.13,803184
2020-07-01,Apixaban,0208020Z0,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,5900,313940,277315.93,1066882
2020-07-01,Apixaban,0208020Z0,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,9459,539629,476580.75,780849
2020-07-01,Apixaban,0208020Z0,36J,E38000232,NHS West Yorkshire ICB - 36J,3298,160504,141825.63,643915
2020-07-01,Apixaban,0208020Z0,36L,E38000245,NHS South West London ICB - 36L,13018,547675,484303.65,1713478
2020-07-01,Apixaban,0208020Z0,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,4745,248542,219459.42,430723
2020-07-01,Apixaban,0208020Z0,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,7691,438342,387149.44,1104412
2020-07-01,Apixaban,0208020Z0,70F,E38000248,NHS Sussex ICB - 70F,10343,623715,550853.63,905240
2020-07-01,Apixaban,0208020Z0,71E,E38000238,NHS Lincolnshire ICB - 71E,13068,580341,512558.71,794528
2020-07-01,Apixaban,0208020Z0,72Q,E38000244,NHS South East London ICB - 72Q,8450,441447,390146.3,2022125
2020-07-01,Apixaban,0208020Z0,78H,E38000262,NHS Northamptonshire ICB - 78H,8308,438006,386734.8,796257
2020-07-01,Apixaban,0208020Z0,84H,E38000234,NHS North East and North Cumbria ICB - 84H,9671,361376,319595.94,556297
2020-07-01,Apixaban,0208020Z0,91Q,E38000237,NHS Kent and Medway ICB - 91Q,19940,1142607,1009121.1,1926461
2020-07-01,Apixaban,0208020Z0,92A,E38000246,NHS Surrey Heartlands ICB - 92A,4816,311472,275104.62,1104655
2020-07-01,Apixaban,0208020Z0,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",15013,772127,682133.67,960649
2020-07-01,Apixaban,0208020Z0,93C,E38000240,NHS North Central London ICB - 93C,10014,494321,436930.78,1684014
2020-07-01,Apixaban,0208020Z0,97R,E38000235,NHS Sussex ICB - 97R,7214,423107,373653.53,560100
2020-07-01,Apixaban,0208020Z0,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,4825,264456,233595.01,549300
2020-07-01,Apixaban,0208020Z0,99C,E38000127,NHS North East and North Cumbria ICB - 99C,3208,131741,116494.77,222194
2020-07-01,Apixaban,0208020Z0,99E,E38000007,NHS Mid and South Essex ICB - 99E,2491,164743,145456.49,284005
2020-07-01,Apixaban,0208020Z0,99F,E38000030,NHS Mid and South Essex ICB - 99F,1756,120612,106486.99,185862
2020-07-01,Apixaban,0208020Z0,99G,E38000168,NHS Mid and South Essex ICB - 99G,1493,100880,89066.02,189940
2020-07-01,Apixaban,0208020Z0,A3A8R,E38000255,NHS North East London ICB - A3A8R,12545,526470,465536.29,2263118
2020-07-01,Apixaban,0208020Z0,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,7661,416747,368039.48,1020291
2020-07-01,Apixaban,0208020Z0,D2P2L,E38000259,NHS Black Country ICB - D2P2L,9024,520572,459829.52,1271864
2020-07-01,Apixaban,0208020Z0,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,6497,398593,352065.81,802189
2020-07-01,Apixaban,0208020Z0,D9Y0V,E38000253,NHS Hampshire and Isle of Wight ICB - D9Y0V,15114,978787,864393.62,1663410
2020-07-01,Apixaban,0208020Z0,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",7089,421229,371990.56,1039499
2020-07-01,Apixaban,0208020Z0,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",6136,381446,336833.41,508613
2020-07-01,Apixaban,0208020Z0,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,20873,888725,785909.88,2610349
2020-07-01,Apixaban,0208020Z0,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,4906,207995,183898.34,446086
2020-08-01,Apixaban,0208020Z0,00L,E38000130,NHS North East and North Cumbria ICB - 00L,5261,237874,210418.09,329248
2020-08-01,Apixaban,0208020Z0,00N,E38000163,NHS North East and North Cumbria ICB - 00N,2621,100520,88986.97,158303
2020-08-01,Apixaban,0208020Z0,00P,E38000176,NHS North East and North Cumbria ICB - 00P,5859,200704,177774.24,284089
2020-08-01,Apixaban,0208020Z0,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,845,51038,45111.88,178830
2020-08-01,Apixaban,0208020Z0,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,1748,89224,78896.74,174805
2020-08-01,Apixaban,0208020Z0,00T,E38000016,NHS Greater Manchester ICB - 00T,3606,209084,184858.48,316311
2020-08-01,Apixaban,0208020Z0,00V,E38000024,NHS Greater Manchester ICB - 00V,2389,144978,128146.18,207093
2020-08-01,Apixaban,0208020Z0,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,1746,106853,94454.91,186468
2020-08-01,Apixaban,0208020Z0,00Y,E38000135,NHS Greater Manchester ICB - 00Y,2221,126173,111549.64,260330
2020-08-01,Apixaban,0208020Z0,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,2564,142152,125652.13,389340
2020-08-01,Apixaban,0208020Z0,01D,E38000080,NHS Greater Manchester ICB - 01D,2336,142195,125683.36,238565
2020-08-01,Apixaban,0208020Z0,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,1955,100723,89073.72,214166
2020-08-01,Apixaban,0208020Z0,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,1766,103838,91785.79,133580
2020-08-01,Apixaban,0208020Z0,01G,E38000143,NHS Greater Manchester ICB - 01G,2822,113529,100479.19,284939
2020-08-01,Apixaban,0208020Z0,01H,E38000215,NHS North East and North Cumbria ICB - 01H,3899,220654,195021.41,326291
2020-08-01,Apixaban,0208020Z0,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,1953,109333,96660.08,167936
2020-08-01,Apixaban,0208020Z0,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,1991,105811,93541.25,350336
2020-08-01,Apixaban,0208020Z0,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,1674,93231,82413.74,156561
2020-08-01,Apixaban,0208020Z0,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,2450,130947,115792.19,125516
2020-08-01,Apixaban,0208020Z0,01W,E38000174,NHS Greater Manchester ICB - 01W,3521,192564,170266.94,316838
2020-08-01,Apixaban,0208020Z0,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,2917,170337,150585.65,198615
2020-08-01,Apixaban,0208020Z0,01Y,E38000263,NHS Greater Manchester ICB - 01Y,1698,98890,87430.85,218233
2020-08-01,Apixaban,0208020Z0,02A,E38000187,NHS Greater Manchester ICB - 02A,3260,145054,128348.9,243382
2020-08-01,Apixaban,0208020Z0,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,2533,157343,139059.6,220710
2020-08-01,Apixaban,0208020Z0,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,1498,83991,74261.51,113720
2020-08-01,Apixaban,0208020Z0,02H,E38000205,NHS Greater Manchester ICB - 02H,2818,181097,160057.69,333339
2020-08-01,Apixaban,0208020Z0,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,2155,108430,95871.73,179391
2020-08-01,Apixaban,0208020Z0,02P,E38000006,NHS South Yorkshire ICB - 02P,5319,214781,190058.82,263976
2020-08-01,Apixaban,0208020Z0,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,1954,101729,89931.45,119509
2020-08-01,Apixaban,0208020Z0,02T,E38000025,NHS West Yorkshire ICB - 02T,2711,117879,104314.98,222065
2020-08-01,Apixaban,0208020Z0,02X,E38000044,NHS South Yorkshire ICB - 02X,4912,271109,239640.58,325802
2020-08-01,Apixaban,0208020Z0,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,4321,232900,205839.76,307042
2020-08-01,Apixaban,0208020Z0,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,4360,195736,173111.13,302868
2020-08-01,Apixaban,0208020Z0,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,1543,74365,65754.86,170361
2020-08-01,Apixaban,0208020Z0,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,1781,89142,78789.11,181850
2020-08-01,Apixaban,0208020Z0,03L,E38000141,NHS South Yorkshire ICB - 03L,4179,231654,204751.24,264835
2020-08-01,Apixaban,0208020Z0,03N,E38000146,NHS South Yorkshire ICB - 03N,6696,306923,271511.88,612244
2020-08-01,Apixaban,0208020Z0,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,4281,235327,207992.99,363160
2020-08-01,Apixaban,0208020Z0,03R,E38000190,NHS West Yorkshire ICB - 03R,4241,250377,221299.07,383182
2020-08-01,Apixaban,0208020Z0,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",2943,162962,144045.44,340906
2020-08-01,Apixaban,0208020Z0,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",1773,97047,85786.58,420450
2020-08-01,Apixaban,0208020Z0,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",3199,167019,147647.9,400720
2020-08-01,Apixaban,0208020Z0,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,1465,84947,75108.89,135014
2020-08-01,Apixaban,0208020Z0,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,2062,118549,104784.22,145642
2020-08-01,Apixaban,0208020Z0,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,3518,207306,183210.45,217462
2020-08-01,Apixaban,0208020Z0,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,2997,156907,140016.11,215104
2020-08-01,Apixaban,0208020Z0,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,2194,128427,113511.61,150192
2020-08-01,Apixaban,0208020Z0,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,3848,226585,200275.39,295985
2020-08-01,Apixaban,0208020Z0,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,6191,314604,278591.12,987433
2020-08-01,Apixaban,0208020Z0,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,7813,361558,319742.02,610723
2020-08-01,Apixaban,0208020Z0,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,4686,255819,226120.08,414147
2020-08-01,Apixaban,0208020Z0,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,5651,268875,237908.23,661248
2020-08-01,Apixaban,0208020Z0,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,3682,194273,171711.27,398194
2020-08-01,Apixaban,0208020Z0,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,5406,290789,257010.67,359958
2020-08-01,Apixaban,0208020Z0,07G,E38000185,NHS Mid and South Essex ICB - 07G,1490,85338,75416.92,182051
2020-08-01,Apixaban,0208020Z0,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,2973,150274,132860.07,320176
2020-08-01,Apixaban,0208020Z0,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,2646,140103,123817.88,257784
2020-08-01,Apixaban,0208020Z0,09D,E38000021,NHS Sussex ICB - 09D,1582,68458,60590.59,324741
2020-08-01,Apixaban,0208020Z0,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",12260,620917,549063.68,772818
2020-08-01,Apixaban,0208020Z0,10R,E38000137,NHS Hampshire and Isle of Wight ICB - 10R,2104,126130,111564.71,231478
2020-08-01,Apixaban,0208020Z0,11J,E38000045,NHS Dorset ICB - 11J,10798,667587,589998.47,808040
2020-08-01,Apixaban,0208020Z0,11M,E38000062,NHS Gloucestershire ICB - 11M,4431,201285,178053.14,661029
2020-08-01,Apixaban,0208020Z0,11N,E38000089,NHS Cornwall and the Isles of Scilly ICB - 11N,5260,277222,245025.2,586553
2020-08-01,Apixaban,0208020Z0,11X,E38000150,NHS Somerset ICB - 11X,6298,404473,357453.68,584273
2020-08-01,Apixaban,0208020Z0,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,4070,250064,221033.14,338205
2020-08-01,Apixaban,0208020Z0,13T,E38000212,NHS North East and North Cumbria ICB - 13T,5615,198050,175387.38,530998
2020-08-01,Apixaban,0208020Z0,14L,E38000217,NHS Greater Manchester ICB - 14L,4079,203864,180284.08,671285
2020-08-01,Apixaban,0208020Z0,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",4900,293934,259819.62,571014
2020-08-01,Apixaban,0208020Z0,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",5164,299719,264944.81,556504
2020-08-01,Apixaban,0208020Z0,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",10998,581192,514079.76,1037653
2020-08-01,Apixaban,0208020Z0,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,12036,777114,686903.34,1549559
2020-08-01,Apixaban,0208020Z0,15F,E38000225,NHS West Yorkshire ICB - 15F,6394,316052,279535.97,893108
2020-08-01,Apixaban,0208020Z0,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,5887,382599,338187.73,1095744
2020-08-01,Apixaban,0208020Z0,15N,E38000230,NHS Devon ICB - 15N,12000,667449,590088.02,1246971
2020-08-01,Apixaban,0208020Z0,16C,E38000247,NHS North East and North Cumbria ICB - 16C,9062,451955,399669.78,708560
2020-08-01,Apixaban,0208020Z0,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,9723,575748,508970.61,803379
2020-08-01,Apixaban,0208020Z0,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,5549,296698,262405.76,1067300
2020-08-01,Apixaban,0208020Z0,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,8761,490704,433804,781329
2020-08-01,Apixaban,0208020Z0,36J,E38000232,NHS West Yorkshire ICB - 36J,3031,149910,132586.68,643886
2020-08-01,Apixaban,0208020Z0,36L,E38000245,NHS South West London ICB - 36L,12541,519989,460293.33,1713320
2020-08-01,Apixaban,0208020Z0,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,4228,221715,195961.61,431054
2020-08-01,Apixaban,0208020Z0,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,6874,392524,347017.83,1102320
2020-08-01,Apixaban,0208020Z0,70F,E38000248,NHS Sussex ICB - 70F,9246,560960,495891.97,905637
2020-08-01,Apixaban,0208020Z0,71E,E38000238,NHS Lincolnshire ICB - 71E,12071,530083,468645.03,794728
2020-08-01,Apixaban,0208020Z0,72Q,E38000244,NHS South East London ICB - 72Q,8046,421081,372505.11,2020610
2020-08-01,Apixaban,0208020Z0,78H,E38000262,NHS Northamptonshire ICB - 78H,7690,406444,359215.88,796706
2020-08-01,Apixaban,0208020Z0,84H,E38000234,NHS North East and North Cumbria ICB - 84H,8714,329138,291349.95,556096
2020-08-01,Apixaban,0208020Z0,91Q,E38000237,NHS Kent and Medway ICB - 91Q,17819,1017371,899384.59,1927552
2020-08-01,Apixaban,0208020Z0,92A,E38000246,NHS Surrey Heartlands ICB - 92A,4619,298984,264328.57,1105319
2020-08-01,Apixaban,0208020Z0,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",13515,694884,614488.82,960358
2020-08-01,Apixaban,0208020Z0,93C,E38000240,NHS North Central London ICB - 93C,9348,453147,400947.35,1683582
2020-08-01,Apixaban,0208020Z0,97R,E38000235,NHS Sussex ICB - 97R,6693,389273,344111.55,560435
2020-08-01,Apixaban,0208020Z0,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,4413,240002,212202.81,549157
2020-08-01,Apixaban,0208020Z0,99C,E38000127,NHS North East and North Cumbria ICB - 99C,3072,123576,109391.1,222342
2020-08-01,Apixaban,0208020Z0,99E,E38000007,NHS Mid and South Essex ICB - 99E,2279,149164,131827.14,284286
